latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
19.47419,-104.8504,328.73,1.05,1.02,2023-06-25,1709,T,67,6.1NRT,304.86,10.79,D
19.42351,-104.55065,349.48,1.03,1.01,2023-06-25,1709,T,93,6.1NRT,306.22,46.57,D
19.42218,-104.54111,326.83,1.03,1.01,2023-06-25,1709,T,36,6.1NRT,306.5,7.82,D
19.06108,-102.68594,337.8,1.02,1.01,2023-06-25,1709,T,83,6.1NRT,306.5,21.8,D
19.13816,-104.29268,327.16,1.01,1.01,2023-06-25,1709,T,63,6.1NRT,305.08,10.61,D
18.284,-100.29562,328.23,1.31,1.13,2023-06-25,1709,T,69,6.1NRT,302.22,16.14,D
18.28318,-100.28993,327.44,1.31,1.14,2023-06-25,1709,T,39,6.1NRT,302.23,15.39,D
18.64327,-102.79585,331.1,1.02,1.01,2023-06-25,1709,T,79,6.1NRT,305.97,15.26,D
18.63437,-102.79726,333.22,1.02,1.01,2023-06-25,1709,T,81,6.1NRT,305.43,18.02,D
18.50692,-102.50413,331.91,1.04,1.02,2023-06-25,1709,T,73,6.1NRT,301.27,22.98,D
18.4994,-102.51503,355.83,1.04,1.02,2023-06-25,1709,T,97,6.1NRT,301.32,69.59,D
18.49796,-102.50558,333.77,1.04,1.02,2023-06-25,1709,T,79,6.1NRT,302.18,24.55,D
18.48147,-102.51791,322.31,1.04,1.02,2023-06-25,1709,T,54,6.1NRT,300.58,12.08,D
18.48004,-102.50849,354.57,1.04,1.02,2023-06-25,1709,T,97,6.1NRT,303.9,66.34,D
18.4786,-102.49904,338.11,1.04,1.02,2023-06-25,1709,T,86,6.1NRT,301.85,31.22,D
18.4727,-102.46027,322.95,1.04,1.02,2023-06-25,1709,T,54,6.1NRT,303,10.35,D
18.47109,-102.51003,347.44,1.04,1.02,2023-06-25,1709,T,93,6.1NRT,300.86,50.08,D
18.46963,-102.50047,326.01,1.04,1.02,2023-06-25,1709,T,61,6.1NRT,299.51,15.45,D
18.40838,-103.1395,324.99,1.01,1,2023-06-25,1709,T,73,6.1NRT,302.21,11.42,D
18.27661,-102.32564,323.09,1.05,1.02,2023-06-25,1709,T,71,6.1NRT,298.61,11.41,D
17.87228,-100.09866,316.48,1.37,1.16,2023-06-25,1709,T,29,6.1NRT,295.37,8.48,D
18.23137,-102.63487,329.72,1.03,1.01,2023-06-25,1709,T,79,6.1NRT,300.82,17.05,D
18.21452,-103.07716,321.66,1.01,1.01,2023-06-25,1709,T,65,6.1NRT,299.36,8.33,D
18.09526,-102.28709,323.81,1.06,1.03,2023-06-25,1709,T,65,6.1NRT,298.61,9.75,D
18.09379,-102.27746,325.14,1.06,1.03,2023-06-25,1709,T,73,6.1NRT,298.38,11.18,D
41.2925,-105.41412,317.87,2.02,1.39,2023-06-25,1705,T,51,6.1NRT,303.22,22.12,D
37.4993,-95.19157,337.46,1.24,1.11,2023-06-25,1705,T,87,6.1NRT,305.33,40.21,D
37.23898,-96.94666,316.03,1.07,1.03,2023-06-25,1705,T,43,6.1NRT,302.94,5.75,D
35.2148,-91.32217,315.61,2.33,1.48,2023-06-25,1705,T,30,6.1NRT,299.08,19.98,D
34.90825,-92.14256,318.07,2.1,1.41,2023-06-25,1705,T,36,6.1NRT,298.99,19.93,D
34.99417,-92.70452,319.54,1.93,1.36,2023-06-25,1705,T,56,6.1NRT,301.07,19.58,D
34.38668,-90.77926,318.46,2.65,1.56,2023-06-25,1705,T,47,6.1NRT,298.52,32.69,D
32.02074,-90.68378,346.45,3.09,1.67,2023-06-25,1707,T,94,6.1NRT,295.62,258.27,D
32.01388,-90.65319,315.95,3.11,1.67,2023-06-25,1707,T,67,6.1NRT,294.32,46.43,D
31.09772,-94.86014,312.77,1.71,1.28,2023-06-25,1707,T,53,6.1NRT,296.1,10.93,D
31.06073,-94.85135,316.79,1.72,1.29,2023-06-25,1707,T,65,6.1NRT,295.42,19.13,D
31.06286,-94.85731,322.45,1.72,1.29,2023-06-25,1707,T,75,6.1NRT,296.06,29.48,D
31.55093,-110.20925,339.98,3.21,1.7,2023-06-25,1707,T,82,6.1NRT,314.71,129.61,D
31.54882,-110.17651,332,3.19,1.69,2023-06-25,1707,T,65,6.1NRT,314.01,65.18,D
31.55272,-110.21635,334.1,3.21,1.7,2023-06-25,1707,T,62,6.1NRT,314.53,83.99,D
31.55041,-110.18362,336.26,3.19,1.69,2023-06-25,1707,T,66,6.1NRT,314.38,102.33,D
28.7001,-96.54198,341.63,1.49,1.21,2023-06-25,1707,T,77,6.1NRT,300.35,64.73,D
28.6974,-96.52716,324.55,1.5,1.21,2023-06-25,1707,T,69,6.1NRT,300.82,21.42,D
29.81668,-106.54733,334.35,1.7,1.28,2023-06-25,1707,T,69,6.1NRT,318.26,24.82,D
29.81499,-106.53031,333,1.7,1.28,2023-06-25,1707,T,65,6.1NRT,318.1,20.91,D
29.81846,-106.55448,333.17,1.7,1.28,2023-06-25,1707,T,19,6.1NRT,317.34,18.32,D
29.81659,-106.53686,335.38,1.7,1.28,2023-06-25,1707,T,46,6.1NRT,318.88,25.83,D
29.78769,-108.47471,326.64,2.31,1.47,2023-06-25,1707,T,25,6.1NRT,308.89,36.28,D
29.77456,-108.47527,337.08,2.31,1.47,2023-06-25,1707,T,78,6.1NRT,311.55,84.4,D
29.70485,-108.56264,328.13,2.34,1.48,2023-06-25,1707,T,56,6.1NRT,307.55,53.06,D
29.64116,-108.59274,334.68,2.35,1.48,2023-06-25,1707,T,75,6.1NRT,303.92,81.21,D
29.63518,-108.52178,332.48,2.32,1.47,2023-06-25,1707,T,52,6.1NRT,308.77,60.24,D
29.62813,-108.59559,359.95,2.35,1.48,2023-06-25,1707,T,99,6.1NRT,298.65,255.53,D
29.62379,-108.54333,335.66,2.33,1.48,2023-06-25,1707,T,66,6.1NRT,303.27,71.93,D
29.62203,-108.52234,341.8,2.32,1.47,2023-06-25,1707,T,83,6.1NRT,307.58,106.64,D
29.62916,-108.57835,345.02,2.34,1.48,2023-06-25,1707,T,88,6.1NRT,302.66,135.01,D
29.62461,-108.52821,344.35,2.32,1.47,2023-06-25,1707,T,88,6.1NRT,307.28,127.3,D
28.57451,-100.59018,325.85,1.01,1,2023-06-25,1707,T,48,6.1NRT,310.34,5.87,D
27.63425,-108.44435,332.83,2.15,1.43,2023-06-25,1709,T,73,6.1NRT,311.31,43.35,D
27.63247,-108.42489,334.72,2.15,1.42,2023-06-25,1709,T,77,6.1NRT,310.98,52.59,D
27.6198,-108.4261,328.75,2.15,1.42,2023-06-25,1709,T,60,6.1NRT,311.09,30.46,D
27.63188,-108.43202,339.36,2.15,1.42,2023-06-25,1709,T,84,6.1NRT,311.97,76.34,D
27.61913,-108.4325,328.03,2.15,1.42,2023-06-25,1709,T,62,6.1NRT,311.5,28.4,D
26.01887,-97.94174,322.47,1.37,1.16,2023-06-25,1709,T,48,6.1NRT,303.69,7.94,D
26.49182,-102.97999,369.94,1.03,1.02,2023-06-25,1709,T,100,6.1NRT,318.62,105.01,D
26.49044,-102.96992,334.89,1.03,1.01,2023-06-25,1709,T,69,6.1NRT,313.71,20.22,D
26.48288,-102.98156,360.32,1.03,1.02,2023-06-25,1709,T,100,6.1NRT,317.99,74.12,D
26.48151,-102.97149,342.41,1.03,1.01,2023-06-25,1709,T,83,6.1NRT,314.29,33.18,D
25.44659,-100.33311,338.4,1.07,1.03,2023-06-25,1709,T,82,6.1NRT,306.88,31.06,D
25.52894,-100.92161,326.12,1.03,1.01,2023-06-25,1709,T,23,6.1NRT,310.05,4.22,D
25.43767,-100.33572,339.73,1.07,1.03,2023-06-25,1709,T,85,6.1NRT,306.9,34.53,D
25.43597,-100.32501,347.38,1.07,1.03,2023-06-25,1709,T,92,6.1NRT,305.84,49.69,D
25.44114,-100.89262,330.51,1.03,1.01,2023-06-25,1709,T,70,6.1NRT,312.13,9.15,D
25.21098,-101.38104,333.68,1.01,1.01,2023-06-25,1709,T,77,6.1NRT,300.36,28.54,D
25.39333,-106.97081,324.96,1.58,1.24,2023-06-25,1709,T,58,6.1NRT,303.6,22.92,D
25.39188,-106.97736,323.48,1.58,1.24,2023-06-25,1709,T,43,6.1NRT,304.33,17.12,D
24.89998,-105.84528,357.9,1.32,1.14,2023-06-25,1709,T,98,6.1NRT,310.41,102.79,D
24.88993,-105.84698,335.21,1.32,1.14,2023-06-25,1709,T,79,6.1NRT,307.85,34.77,D
24.8913,-105.85319,335.26,1.32,1.14,2023-06-25,1709,T,79,6.1NRT,306.93,34.98,D
24.88966,-105.83997,334.44,1.32,1.14,2023-06-25,1709,T,78,6.1NRT,308.47,32.63,D
24.35175,-105.28927,335.54,1.21,1.1,2023-06-25,1709,T,73,6.1NRT,312.6,23.5,D
24.34204,-105.29041,339.25,1.21,1.1,2023-06-25,1709,T,84,6.1NRT,313.39,32.18,D
24.34058,-105.27893,332.79,1.21,1.09,2023-06-25,1709,T,68,6.1NRT,313.24,17.51,D
24.33235,-105.29171,334.35,1.21,1.1,2023-06-25,1709,T,65,6.1NRT,312.47,21.92,D
23.61971,-104.68009,335.42,1.12,1.05,2023-06-25,1709,T,81,6.1NRT,313.07,23.46,D
23.61036,-104.68113,335.13,1.12,1.05,2023-06-25,1709,T,80,6.1NRT,312.21,23.66,D
22.74364,-99.03239,328.97,1.33,1.14,2023-06-25,1709,T,69,6.1NRT,305.27,17.4,D
23.33989,-104.93983,330.6,1.14,1.06,2023-06-25,1709,T,73,6.1NRT,309.27,18.39,D
23.33841,-104.9284,326.76,1.14,1.06,2023-06-25,1709,T,57,6.1NRT,309.32,12.06,D
23.31376,-104.81172,335.01,1.12,1.06,2023-06-25,1709,T,80,6.1NRT,314.5,24.26,D
23.35268,-105.26759,333.04,1.18,1.08,2023-06-25,1709,T,77,6.1NRT,310.31,20.74,D
23.34787,-105.26315,335.01,1.18,1.08,2023-06-25,1709,T,79,6.1NRT,311.72,23.5,D
23.38027,-105.58989,327.51,1.23,1.1,2023-06-25,1709,T,66,6.1NRT,307.93,12.91,D
23.31172,-105.36143,330.65,1.19,1.09,2023-06-25,1709,T,73,6.1NRT,309.35,16.81,D
22.95095,-103.82001,337.84,1.03,1.02,2023-06-25,1709,T,82,6.1NRT,312.28,24.36,D
22.94198,-103.82133,336.69,1.03,1.02,2023-06-25,1709,T,80,6.1NRT,313.97,21.84,D
22.93305,-103.82288,326.88,1.03,1.02,2023-06-25,1709,T,51,6.1NRT,312.86,7.53,D
22.9083,-103.77609,341.42,1.03,1.01,2023-06-25,1709,T,86,6.1NRT,312.5,30.46,D
22.90694,-103.76626,331.87,1.03,1.01,2023-06-25,1709,T,73,6.1NRT,312.35,15.58,D
22.89801,-103.76768,339.03,1.03,1.01,2023-06-25,1709,T,83,6.1NRT,313.95,26.22,D
22.89718,-103.82812,328.51,1.03,1.02,2023-06-25,1709,T,51,6.1NRT,311.98,10.3,D
22.89043,-103.77901,336.77,1.03,1.01,2023-06-25,1709,T,61,6.1NRT,311.82,20.86,D
22.88907,-103.76913,340.79,1.03,1.01,2023-06-25,1709,T,85,6.1NRT,311.6,29.33,D
22.88823,-103.8296,331.73,1.03,1.02,2023-06-25,1709,T,60,6.1NRT,310.7,15.12,D
22.88688,-103.81973,334.93,1.03,1.02,2023-06-25,1709,T,71,6.1NRT,313.07,19.82,D
22.88554,-103.80994,327.74,1.03,1.02,2023-06-25,1709,T,32,6.1NRT,312.36,9.93,D
22.88421,-103.80025,329.91,1.03,1.01,2023-06-25,1709,T,48,6.1NRT,311.54,12.28,D
22.88286,-103.79039,337,1.03,1.01,2023-06-25,1709,T,75,6.1NRT,311.87,22.38,D
22.88149,-103.78044,358.25,1.03,1.01,2023-06-25,1709,T,98,6.1NRT,313.73,67.76,D
22.88014,-103.77058,335.17,1.03,1.01,2023-06-25,1709,T,76,6.1NRT,310.2,21.21,D
22.87826,-103.82769,349.9,1.03,1.02,2023-06-25,1709,T,93,6.1NRT,309.83,50.88,D
22.87688,-103.81781,347.38,1.03,1.02,2023-06-25,1709,T,91,6.1NRT,311.16,45.27,D
22.87552,-103.80804,332.66,1.03,1.01,2023-06-25,1709,T,74,6.1NRT,309.36,18.61,D
22.87418,-103.79832,340.86,1.03,1.01,2023-06-25,1709,T,85,6.1NRT,308.01,31.5,D
22.87279,-103.78841,354.49,1.03,1.01,2023-06-25,1709,T,96,6.1NRT,313.12,60.4,D
22.86387,-103.78995,326.37,1.03,1.01,2023-06-25,1709,T,56,6.1NRT,308.49,10.79,D
22.94254,-104.7839,324.91,1.11,1.05,2023-06-25,1709,T,42,6.1NRT,309.84,8.81,D
22.94108,-104.7727,326.34,1.11,1.05,2023-06-25,1709,T,58,6.1NRT,309.22,11.73,D
22.92189,-104.89295,332.31,1.12,1.06,2023-06-25,1709,T,74,6.1NRT,311.3,18.14,D
21.82028,-98.16763,321.58,1.57,1.23,2023-06-25,1709,T,28,6.1NRT,299.47,22.47,D
22.71138,-104.22036,326.21,1.06,1.03,2023-06-25,1709,T,40,6.1NRT,308.42,11.11,D
21.1729,-98.25354,317.69,1.59,1.24,2023-06-25,1709,T,59,6.1NRT,293.51,14.47,D
22.02715,-103.86732,338.44,1.02,1.01,2023-06-25,1709,T,76,6.1NRT,307.88,27.78,D
22.01693,-103.85938,350.26,1.02,1.01,2023-06-25,1709,T,93,6.1NRT,312.11,47.66,D
22.01565,-103.85014,336.41,1.02,1.01,2023-06-25,1709,T,74,6.1NRT,312.74,19.34,D
21.97639,-103.89562,329.2,1.03,1.01,2023-06-25,1709,T,49,6.1NRT,308.02,13.3,D
21.9661,-103.89354,327.18,1.03,1.01,2023-06-25,1709,T,35,6.1NRT,307.54,12.47,D
21.95719,-103.89499,331.95,1.03,1.01,2023-06-25,1709,T,58,6.1NRT,307.24,18.32,D
21.81491,-103.66808,328.53,1.01,1.01,2023-06-25,1709,T,41,6.1NRT,314.95,8.57,D
21.01235,-98.84727,313.24,1.46,1.19,2023-06-25,1709,T,28,6.1NRT,294.74,10.87,D
21.82546,-104.68102,328.47,1.08,1.04,2023-06-25,1709,T,64,6.1NRT,310.1,13.05,D
21.66037,-105.3029,333.09,1.14,1.06,2023-06-25,1709,T,76,6.1NRT,306.63,17.22,D
49.48476,-68.6551,354.79,1.83,1.32,2023-06-25,1711,A,74,6.1NRT,289.33,167.84,D
49.47987,-68.67668,347.74,1.83,1.33,2023-06-25,1711,A,75,6.1NRT,288.11,127.56,D
49.49626,-68.65996,345.12,1.83,1.32,2023-06-25,1711,A,77,6.1NRT,293.42,109.92,D
49.49117,-68.68248,384.71,1.83,1.33,2023-06-25,1711,A,100,6.1NRT,298.22,401.66,D
49.48544,-68.70788,339.15,1.84,1.33,2023-06-25,1711,A,80,6.1NRT,292.74,85.68,D
49.50753,-68.66588,334.44,1.83,1.32,2023-06-25,1711,A,77,6.1NRT,295.45,67.93,D
49.50243,-68.68849,323.23,1.83,1.33,2023-06-25,1711,A,60,6.1NRT,296.95,32.73,D
49.49683,-68.71339,351.59,1.84,1.33,2023-06-25,1711,A,97,6.1NRT,299.32,146.8,D
47.86014,-75.71465,311.36,4.57,1.96,2023-06-25,1711,A,68,6.1NRT,280.19,96.41,D
47.86077,-75.71756,311.21,4.57,1.96,2023-06-25,1711,A,64,6.1NRT,279.8,96.49,D
49.85677,-69.9544,343.96,2.06,1.4,2023-06-25,1711,A,88,6.1NRT,299.51,128.77,D
49.03559,-75.14734,324.27,3.9,1.84,2023-06-25,1711,A,53,6.1NRT,291.92,130.94,D
49.0413,-75.15412,319.23,3.9,1.84,2023-06-25,1711,A,15,6.1NRT,292.39,92.43,D
49.05629,-75.16472,323.8,3.9,1.84,2023-06-25,1711,A,19,6.1NRT,293.2,119.89,D
49.14454,-75.11002,309.75,3.85,1.83,2023-06-25,1711,A,60,6.1NRT,294.47,30.45,D
49.13043,-75.1585,314.7,3.87,1.83,2023-06-25,1711,A,39,6.1NRT,296.6,55.68,D
49.12104,-75.16034,314.7,3.87,1.83,2023-06-25,1711,A,49,6.1NRT,295.48,63.82,D
48.93955,-75.94895,332.71,4.28,1.91,2023-06-25,1711,A,88,6.1NRT,279.6,245.68,D
49.10907,-75.50803,375.24,4.03,1.86,2023-06-25,1711,A,82,6.1NRT,294.08,990.9,D
49.09416,-75.55835,338.7,4.05,1.87,2023-06-25,1711,A,75,6.1NRT,288.65,289.95,D
49.16871,-75.42992,328.72,3.97,1.85,2023-06-25,1711,A,78,6.1NRT,293,168.03,D
49.15415,-75.47957,348.07,4,1.86,2023-06-25,1711,A,68,6.1NRT,293.72,399.16,D
48.9423,-75.95323,330.4,4.28,1.91,2023-06-25,1711,A,85,6.1NRT,282.31,216.15,D
49.09857,-75.50309,365.55,4.03,1.86,2023-06-25,1711,A,87,6.1NRT,294,742.97,D
49.0834,-75.55323,329.78,4.05,1.87,2023-06-25,1711,A,59,6.1NRT,288.98,192.57,D
49.17389,-75.43577,335.38,3.97,1.85,2023-06-25,1711,A,84,6.1NRT,293.23,236.71,D
49.1591,-75.48531,345.23,4,1.86,2023-06-25,1711,A,77,6.1NRT,293.59,358.2,D
49.19309,-76.3432,361.08,4.38,1.93,2023-06-25,1711,A,75,6.1NRT,286.11,728.93,D
49.23924,-76.52041,321.13,4.44,1.94,2023-06-25,1711,A,36,6.1NRT,288.26,124.98,D
49.24097,-76.52332,319.37,4.44,1.94,2023-06-25,1711,A,56,6.1NRT,287.76,120.66,D
49.23954,-76.59029,338.54,4.47,1.94,2023-06-25,1711,A,86,6.1NRT,290.42,321.78,D
49.24021,-76.60007,334.48,4.47,1.94,2023-06-25,1711,A,89,6.1NRT,290.23,270.86,D
49.30597,-76.51343,330.19,4.41,1.93,2023-06-25,1711,A,0,6.1NRT,292.93,234.99,D
49.56139,-76.58074,328.97,4.34,1.92,2023-06-25,1711,A,75,6.1NRT,286.86,224.67,D
49.5769,-76.59249,341.27,4.34,1.92,2023-06-25,1711,A,70,6.1NRT,287.32,376.69,D
49.5604,-76.6464,308.1,4.38,1.93,2023-06-25,1711,A,48,6.1NRT,282.17,66.84,D
49.56359,-76.58515,349.77,4.34,1.92,2023-06-25,1711,A,83,6.1NRT,287.75,507.06,D
49.57913,-76.59676,319.25,4.34,1.92,2023-06-25,1711,A,59,6.1NRT,286.73,139.83,D
49.5624,-76.65052,308.65,4.38,1.93,2023-06-25,1711,A,59,6.1NRT,282.14,71.68,D
49.67422,-76.53577,308.44,4.28,1.91,2023-06-25,1711,A,36,6.1NRT,284.78,61.5,D
49.66538,-77.07903,325.95,4.54,1.96,2023-06-25,1711,A,27,6.1NRT,288.69,170.63,D
49.66613,-77.08233,320.82,4.54,1.96,2023-06-25,1711,A,39,6.1NRT,288.71,139.7,D
18.20532,-70.55769,313.29,1.71,1.28,2023-06-25,1841,A,29,6.1NRT,301.77,14.9,D
27.58992,-82.30706,320.8,1.42,1.18,2023-06-25,1843,A,57,6.1NRT,303.23,11.46,D
27.58741,-82.32114,326.75,1.42,1.18,2023-06-25,1843,A,77,6.1NRT,302.59,22.97,D
48.88242,-122.72723,309.08,1.12,1.05,2023-06-25,1841,T,58,6.1NRT,296.31,7.13,D
47.56955,-122.36683,318.81,1.06,1.03,2023-06-25,1841,T,73,6.1NRT,299.55,9.57,D
39.81759,-111.89065,333.04,3.16,1.68,2023-06-25,1841,T,72,6.1NRT,311.52,109.22,D
39.81875,-111.89794,327.76,3.16,1.68,2023-06-25,1841,T,76,6.1NRT,311.93,74.52,D
39.88548,-120.72105,344.06,1.07,1.03,2023-06-25,1843,T,91,6.1NRT,298.78,51.03,D
38.51502,-121.37999,321.13,1.06,1.03,2023-06-25,1843,T,55,6.1NRT,304.84,6.49,D
38.3838,-121.95829,317.57,1.03,1.01,2023-06-25,1843,T,40,6.1NRT,303.25,3.41,D
37.71343,-118.88689,363.92,1.38,1.16,2023-06-25,1843,T,100,6.1NRT,306.43,143.67,D
37.71054,-118.87152,343.38,1.38,1.16,2023-06-25,1843,T,91,6.1NRT,307.54,65.36,D
37.71398,-118.87746,330.65,1.38,1.16,2023-06-25,1843,T,75,6.1NRT,305.45,33.41,D
37.70666,-118.89555,370.95,1.38,1.16,2023-06-25,1843,T,100,6.1NRT,308.17,177.91,D
37.70386,-118.88021,388.58,1.38,1.16,2023-06-25,1843,T,100,6.1NRT,312.31,293.16,D
37.7479,-121.40504,320.04,1.07,1.03,2023-06-25,1843,T,54,6.1NRT,302.89,8.94,D
37.71997,-121.52299,318.99,1.07,1.03,2023-06-25,1843,T,65,6.1NRT,300.4,7.92,D
37.0403,-122.02636,310.14,1.05,1.02,2023-06-25,1843,T,30,6.1NRT,299.37,8.48,D
30.68022,-84.63089,313.53,1.73,1.29,2023-06-25,1845,A,51,6.1NRT,299.12,10.69,D
30.67681,-84.64845,313.29,1.74,1.29,2023-06-25,1845,A,51,6.1NRT,297.98,10.03,D
31.86335,-81.35294,321.86,1.1,1.05,2023-06-25,1845,A,72,6.1NRT,302.92,13.59,D
31.87986,-88.62132,313.92,2.99,1.64,2023-06-25,1847,A,55,6.1NRT,296.54,29.15,D
33.82055,-81.62051,320.19,1.08,1.04,2023-06-25,1847,A,39,6.1NRT,299.35,8.85,D
33.81871,-81.63187,323.37,1.08,1.04,2023-06-25,1847,A,70,6.1NRT,300.65,13.2,D
33.50026,-88.55595,329.37,2.69,1.57,2023-06-25,1847,A,83,6.1NRT,295.92,88,D
33.51134,-88.53687,320.35,2.68,1.57,2023-06-25,1847,A,70,6.1NRT,295.72,51.29,D
33.50514,-88.56442,321.58,2.69,1.57,2023-06-25,1847,A,76,6.1NRT,295.62,56.35,D
35.9567,-86.81796,318.53,1.81,1.32,2023-06-25,1847,A,63,6.1NRT,300.66,20.51,D
36.13386,-89.54073,320.94,2.65,1.56,2023-06-25,1847,A,20,6.1NRT,303.69,37.54,D
37.04882,-89.59634,320.38,2.53,1.53,2023-06-25,1847,A,51,6.1NRT,300.94,30.13,D
37.51062,-89.76151,331.7,2.52,1.53,2023-06-25,1847,A,83,6.1NRT,303.99,74.69,D
38.93884,-84.61987,314.55,1.21,1.09,2023-06-25,1847,A,33,6.1NRT,299.32,5.08,D
38.28507,-89.78233,320.08,2.41,1.5,2023-06-25,1847,A,68,6.1NRT,306.38,22.13,D
40.27517,-84.20108,311.55,1.11,1.05,2023-06-25,1849,A,24,6.1NRT,291.79,5.71,D
40.26666,-85.72115,313.63,1.28,1.12,2023-06-25,1849,A,56,6.1NRT,299.61,6.21,D
42.80241,-80.0984,319.45,1.08,1.04,2023-06-25,1849,A,47,6.1NRT,301.29,9.96,D
47.84261,-75.71999,309.33,1.96,1.37,2023-06-25,1849,A,31,6.1NRT,277.5,20.01,D
47.84071,-75.74596,310.72,1.96,1.37,2023-06-25,1849,A,0,6.1NRT,277.13,22.28,D
48.76941,-75.73729,320.81,2.01,1.38,2023-06-25,1849,A,0,6.1NRT,279.21,49.24,D
48.785,-75.71748,319.22,2.02,1.38,2023-06-25,1849,A,0,6.1NRT,280.25,43.19,D
48.90435,-75.07468,311.25,2.19,1.43,2023-06-25,1849,A,42,6.1NRT,274.57,30.05,D
48.9521,-74.72066,334.35,2.29,1.46,2023-06-25,1849,A,84,6.1NRT,290.27,111.15,D
48.95026,-74.75182,324.54,2.28,1.46,2023-06-25,1849,A,0,6.1NRT,289.45,67.76,D
48.89275,-75.65812,330.8,2.04,1.39,2023-06-25,1849,A,76,6.1NRT,294.05,71.65,D
48.83489,-76.47314,306.63,1.85,1.33,2023-06-25,1849,A,0,6.1NRT,292.55,11.25,D
48.94277,-75.08735,340.88,2.19,1.43,2023-06-25,1849,A,79,6.1NRT,291.99,119.2,D
48.98328,-75.0628,336.48,2.19,1.44,2023-06-25,1849,A,76,6.1NRT,295.16,100.51,D
48.99616,-75.06458,366.11,2.19,1.44,2023-06-25,1849,A,0,6.1NRT,294.57,313.19,D
48.96859,-75.27346,312.67,2.14,1.42,2023-06-25,1849,A,60,6.1NRT,297.89,25.59,D
48.8944,-76.71333,323.12,1.8,1.31,2023-06-25,1849,A,62,6.1NRT,293.64,34.5,D
48.89254,-76.7378,330.8,1.79,1.31,2023-06-25,1849,A,66,6.1NRT,290.79,57.15,D
49.03981,-75.1653,334.57,2.17,1.43,2023-06-25,1849,A,89,6.1NRT,289.64,95.74,D
49.06739,-75.13914,320.77,2.18,1.43,2023-06-25,1849,A,56,6.1NRT,287.73,42.96,D
49.06545,-75.16879,326.55,2.17,1.43,2023-06-25,1849,A,79,6.1NRT,287.23,64.25,D
49.08611,-75.0514,321.3,2.2,1.44,2023-06-25,1849,A,69,6.1NRT,287.26,50.6,D
49.0673,-75.14691,331.25,2.18,1.43,2023-06-25,1849,A,82,6.1NRT,287.99,80.8,D
49.05654,-75.32301,302.05,2.13,1.42,2023-06-25,1849,A,34,6.1NRT,283.22,11.98,D
49.08556,-75.05913,322.4,2.2,1.44,2023-06-25,1849,A,81,6.1NRT,287.15,56.2,D
49.0016,-76.33415,310.12,1.89,1.34,2023-06-25,1849,A,44,6.1NRT,295.41,7.89,D
48.97595,-76.68518,315.38,1.81,1.32,2023-06-25,1849,A,24,6.1NRT,296.03,14.81,D
48.98772,-76.68729,323.22,1.81,1.32,2023-06-25,1849,A,71,6.1NRT,297.41,35.77,D
49.09607,-75.5031,334.44,2.09,1.41,2023-06-25,1849,A,89,6.1NRT,289.67,93.68,D
49.13148,-75.15582,325.2,2.18,1.43,2023-06-25,1849,A,83,6.1NRT,296.86,52.96,D
49.13472,-75.30484,354.24,2.14,1.42,2023-06-25,1849,A,80,6.1NRT,289.18,208.75,D
49.11739,-75.56361,339.51,2.07,1.4,2023-06-25,1849,A,75,6.1NRT,287.2,110.07,D
49.12993,-75.56557,328.84,2.07,1.4,2023-06-25,1849,A,67,6.1NRT,283.29,65.52,D
49.14838,-75.48208,330.14,2.09,1.41,2023-06-25,1849,A,57,6.1NRT,292.03,71.55,D
49.13357,-75.30953,341.5,2.14,1.42,2023-06-25,1849,A,82,6.1NRT,288.56,126.97,D
49.11753,-75.56866,333.65,2.07,1.4,2023-06-25,1849,A,63,6.1NRT,287.26,82.04,D
49.18779,-75.46401,312.92,2.1,1.41,2023-06-25,1849,A,25,6.1NRT,291.13,24.81,D
49.24757,-74.93309,309.42,2.24,1.45,2023-06-25,1849,A,45,6.1NRT,293.53,21.74,D
49.24567,-74.96365,317.94,2.23,1.45,2023-06-25,1849,A,74,6.1NRT,291.33,42.86,D
49.50521,-68.66025,356.73,4.79,2,2023-06-25,1849,A,74,6.1NRT,290.86,707.75,D
49.26384,-75.08828,312.2,2.2,1.44,2023-06-25,1849,A,0,6.1NRT,290.64,30.27,D
49.27806,-75.068,331.15,2.21,1.44,2023-06-25,1849,A,66,6.1NRT,295.67,89.54,D
49.27624,-75.09809,332.23,2.2,1.44,2023-06-25,1849,A,0,6.1NRT,291.6,93.98,D
49.19212,-76.53326,305.68,1.85,1.33,2023-06-25,1849,A,58,6.1NRT,284.87,12.54,D
49.20079,-76.73615,313.38,1.81,1.32,2023-06-25,1849,A,74,6.1NRT,283.85,25.08,D
49.21278,-76.88683,306.32,1.78,1.31,2023-06-25,1849,A,41,6.1NRT,284.96,12.91,D
49.21085,-76.91102,303.87,1.77,1.3,2023-06-25,1849,A,35,6.1NRT,285.74,9.71,D
49.20893,-76.93506,306.04,1.77,1.3,2023-06-25,1849,A,39,6.1NRT,284.44,12.27,D
49.31433,-75.69159,343.71,2.05,1.39,2023-06-25,1849,A,0,6.1NRT,281.64,133.7,D
49.22351,-76.6705,304.62,1.82,1.32,2023-06-25,1849,A,25,6.1NRT,283.17,10.79,D
49.24624,-76.52175,310.92,1.86,1.33,2023-06-25,1849,A,0,6.1NRT,281.96,21.49,D
